TransactionID,ICICI_AccountID,TransactionDate,TransactionType,Amount,Description
1055,22,2023-08-10,Deposit,9893.05,Molestiae a natus quasi alias fugit accusantium.
1056,22,2024-05-26,Deposit,6498.14,Tempora quod quaerat magnam nemo fugiat.
1057,22,2017-09-28,Payment,4645.0,Provident accusamus aliquid magnam quasi.
1058,22,2024-06-19,Payment,397.69,Architecto harum sunt labore commodi blanditiis natus.
1059,22,2020-03-06,Transfer,44192.17,Aliquid dicta dolore fugit earum.
1060,22,2024-09-07,Withdrawal,303.99,Veritatis repudiandae tempore magnam repellendus provident.
1061,22,2023-11-23,Transfer,16388.92,Fuga odit tenetur earum.
1062,22,2019-02-04,Withdrawal,9071.22,Quasi dolorum recusandae.
1063,22,2020-11-15,Payment,876.4,Consectetur sunt repellendus deserunt dicta perspiciatis ratione.
1064,22,2020-04-19,Transfer,49163.9,Architecto nesciunt amet debitis praesentium minus esse nihil.
1065,22,2023-02-23,Withdrawal,568.19,Modi voluptate omnis.
1066,22,2024-08-25,Transfer,22705.97,Dolorum sed ipsum sed eligendi consectetur aspernatur illo.
1067,22,2024-03-19,Withdrawal,1673.19,Atque tempora blanditiis est repudiandae.
1068,22,2022-02-28,Withdrawal,6578.91,Similique itaque eius facilis.
1069,22,2017-06-14,Deposit,5632.96,Aspernatur eaque quisquam in repudiandae dignissimos.
1070,22,2020-10-08,Withdrawal,8134.57,Tempore itaque aspernatur illo iste.
1071,22,2021-11-18,Withdrawal,2215.22,Totam voluptatum non.
1072,22,2019-07-28,Deposit,8046.61,Ipsum occaecati error.
1073,22,2020-05-14,Payment,1961.43,Consequuntur ab modi doloribus sapiente alias similique.
1074,22,2020-12-11,Withdrawal,1220.51,Repudiandae exercitationem quos unde.
1075,22,2019-07-27,Payment,125.06,Qui fuga quidem nulla.
1076,22,2020-02-21,Deposit,9745.22,Excepturi alias sint amet cum omnis.
1077,22,2022-01-20,Payment,2744.62,Ut ullam illo libero culpa illo ut.
1078,22,2022-09-12,Payment,1495.17,Dolorum quo officia.
1079,22,2021-11-09,Transfer,37323.86,Corrupti deserunt pariatur beatae eius unde.
1080,22,2017-08-14,Transfer,28948.82,Reiciendis dolorum quidem delectus id eum nisi.
1081,22,2021-01-14,Withdrawal,7940.89,Quisquam libero odio ut pariatur hic sequi nam.
1082,22,2022-05-15,Transfer,24384.56,Distinctio quos iste incidunt culpa nobis quis.
1083,22,2018-12-03,Withdrawal,3370.25,Cupiditate ut occaecati nostrum itaque id.
1084,22,2022-09-05,Deposit,6563.85,Consequuntur tempore similique dignissimos ipsam earum quibusdam molestias.
1085,22,2020-01-17,Deposit,1702.2,Architecto cumque libero voluptate quisquam quidem nam.
1086,22,2023-12-06,Transfer,795.55,Recusandae quibusdam alias odit quae quia.
1087,22,2022-05-29,Deposit,9778.43,Sit veritatis harum mollitia illum.
1088,22,2017-07-09,Withdrawal,8213.97,Inventore beatae reprehenderit cupiditate dolorum recusandae.
1089,22,2022-02-20,Payment,3660.07,Alias veritatis quae consectetur quibusdam dicta rem ducimus.
1090,22,2024-05-04,Transfer,3929.24,Illum libero eius.
1091,22,2022-06-04,Withdrawal,2461.89,Assumenda labore atque.
1092,22,2022-12-04,Withdrawal,5069.53,Sequi molestiae repellat labore sed dolorum totam.
1093,22,2022-12-25,Payment,2348.44,Quia maiores minus consequuntur tempore neque iure quam.
1094,22,2017-07-16,Payment,2250.41,Itaque est labore eveniet.
1095,22,2022-01-06,Withdrawal,3066.82,Porro recusandae neque officia expedita.
1096,22,2018-04-03,Deposit,8169.94,Praesentium recusandae labore similique iure.
1097,22,2018-11-30,Withdrawal,9805.96,Praesentium facere libero neque exercitationem asperiores perspiciatis.
1098,22,2020-09-20,Withdrawal,6999.96,Nostrum fuga vero amet.
1099,22,2018-08-09,Deposit,2637.12,Est excepturi sit ipsum.
1100,22,2022-07-04,Withdrawal,1402.12,Maxime culpa sapiente eaque animi.
1101,22,2022-12-29,Withdrawal,350.15,Velit tenetur ex beatae.
1102,22,2021-06-14,Transfer,38743.8,Aliquam ea esse.
1103,22,2018-05-05,Withdrawal,6687.71,Soluta quidem dolores rem voluptates.
1104,22,2019-04-21,Deposit,6120.4,Eveniet quos dolorem error iure dolorum.
1105,22,2019-09-07,Withdrawal,1344.44,Molestiae optio voluptatem dignissimos.
1106,22,2017-06-28,Withdrawal,4535.59,Alias error rerum commodi corporis saepe voluptatum.
1107,22,2022-05-28,Transfer,47956.87,Reprehenderit pariatur officiis commodi.
1108,22,2024-10-04,Deposit,5787.45,Eligendi qui cupiditate iure dolore.
1109,22,2023-11-17,Deposit,9423.34,Blanditiis sit libero qui deserunt explicabo.
1110,22,2021-03-06,Transfer,31906.0,Nulla delectus ducimus eaque.
1111,22,2018-02-20,Withdrawal,9264.25,Veritatis provident assumenda alias adipisci odit unde fugiat.
1112,22,2021-07-17,Deposit,1866.38,Neque deserunt fugit facere ex necessitatibus.
1113,22,2021-11-07,Payment,4881.07,Cupiditate doloremque soluta veniam.
1114,22,2023-01-17,Withdrawal,8473.15,Tempore doloribus asperiores qui eaque in.
1115,22,2023-07-27,Payment,909.23,Voluptatem modi non nesciunt eligendi perferendis.
1116,22,2021-03-02,Payment,1576.37,Magnam ut mollitia quaerat laborum.
1117,22,2017-08-13,Deposit,9649.54,Delectus ratione modi quae numquam.
1118,22,2020-08-07,Transfer,8034.55,Debitis asperiores exercitationem quam rerum labore.
1119,22,2023-05-19,Payment,4796.35,Ut mollitia quam id enim.
1120,22,2020-02-17,Transfer,27262.71,Iusto maxime corporis enim necessitatibus.
1121,22,2022-09-17,Withdrawal,1031.03,Illo assumenda eligendi omnis voluptas.
1122,22,2022-10-24,Deposit,8127.54,Dolore ut corporis nihil.
1123,22,2020-06-15,Payment,2169.61,Repellat magni nihil modi nemo labore culpa.
1124,22,2018-09-15,Withdrawal,5294.77,Eligendi maxime ducimus dolor molestias nemo asperiores.
1125,23,2023-05-10,Payment,3463.01,Voluptate architecto consectetur velit suscipit laboriosam eaque.
1126,23,2021-03-14,Transfer,8318.26,Assumenda aperiam in cumque nobis iure officiis.
1127,23,2022-07-13,Withdrawal,5520.68,Quidem voluptatum minus necessitatibus enim.
1128,23,2023-07-19,Transfer,46615.86,Numquam provident corporis dolor.
1129,23,2020-05-02,Transfer,33702.17,Sint quia est asperiores quo tenetur.
1130,23,2023-05-03,Transfer,29727.56,Corrupti quaerat sequi.
1131,23,2021-04-09,Transfer,38609.56,Fugiat debitis aut repellendus animi dolorum.
1132,23,2022-04-16,Withdrawal,648.66,Quae earum animi dicta.
1133,23,2024-08-02,Payment,2552.91,Officiis nisi illum.
1134,23,2018-10-06,Withdrawal,8588.98,Nostrum iusto rem numquam optio dolore molestiae.
1135,23,2024-04-10,Payment,3231.24,Iure facilis non quas sint.
1136,23,2024-10-01,Payment,4694.5,Cumque sint fuga eius.
1137,23,2024-04-27,Deposit,6331.48,Alias tempore est ullam quaerat quos assumenda.
1138,23,2019-08-10,Withdrawal,3805.49,Quos cumque illum cumque fuga esse perspiciatis.
1139,23,2023-11-28,Withdrawal,1233.17,Quisquam similique quaerat.
1140,23,2021-05-03,Withdrawal,7639.88,Accusantium facilis aperiam quae eligendi.
1141,23,2023-02-14,Withdrawal,2841.04,Odio atque deserunt rem error non.
1142,23,2022-05-13,Transfer,13250.02,Cum repellendus deleniti nisi exercitationem voluptates.
1143,23,2024-11-12,Deposit,8799.31,Reprehenderit blanditiis ad totam aperiam dolore vel.
1144,23,2019-10-29,Withdrawal,6927.63,Exercitationem rem deserunt itaque numquam commodi.
1145,23,2021-10-16,Payment,346.45,Esse suscipit at asperiores adipisci consequuntur in.
1146,23,2024-11-13,Withdrawal,5555.26,Officia magni odio nesciunt.
1147,23,2019-12-13,Deposit,2998.63,Incidunt atque rerum temporibus cum.
1148,23,2021-01-26,Deposit,9978.55,Assumenda sunt quos.
1149,23,2019-06-02,Withdrawal,2224.59,Sunt iusto enim commodi magni.
1150,23,2021-02-21,Withdrawal,6182.58,Quis tenetur architecto neque quam quasi.
1151,24,2024-09-27,Deposit,9474.11,Voluptas aliquam veniam laudantium impedit omnis laudantium temporibus.
1152,24,2024-10-09,Withdrawal,595.82,Iure hic rem minus.
1153,24,2024-10-03,Withdrawal,3533.27,Aspernatur maiores molestiae nostrum dignissimos nesciunt.
1154,24,2024-10-30,Transfer,16262.0,In soluta cupiditate nihil quibusdam autem.
1155,24,2024-10-16,Payment,2645.61,Modi aliquam corporis.
1156,24,2024-11-15,Deposit,4304.84,In mollitia autem reiciendis perferendis quae dolores atque.
1157,24,2024-10-28,Transfer,10790.23,Debitis omnis perferendis facilis.
1158,24,2024-11-06,Withdrawal,1789.14,Fugiat praesentium dolores adipisci neque occaecati odio illo.
1159,24,2024-10-18,Transfer,12610.2,Delectus illo libero cupiditate quod voluptatibus iure.
1160,24,2024-09-14,Withdrawal,2099.0,Maxime distinctio consequatur vero eveniet voluptatem sapiente.
1161,24,2024-10-15,Transfer,35415.53,Ullam reiciendis dolore accusantium enim.
1162,24,2024-08-30,Withdrawal,619.35,Tempore dolores voluptates minima.
1163,24,2024-09-26,Payment,4774.06,Voluptate animi tenetur autem perferendis suscipit at.
1164,24,2024-11-02,Deposit,5514.44,Sapiente deserunt ipsam officia excepturi quasi architecto.
1165,24,2024-09-04,Withdrawal,6696.37,Rerum inventore consequatur repellendus hic.
1166,24,2024-10-10,Deposit,4184.17,Distinctio repudiandae unde eius tenetur molestias.
1167,24,2024-11-07,Deposit,8247.44,Officia sint quibusdam qui aspernatur sapiente maxime modi.
1168,24,2024-09-03,Transfer,14120.31,Eum quisquam unde ex amet.
1169,24,2024-10-02,Transfer,33940.92,Unde iusto molestias adipisci quae suscipit.
1170,24,2024-10-16,Withdrawal,7358.5,Suscipit optio ipsam soluta laudantium magni.
1171,24,2024-08-23,Withdrawal,473.57,Eveniet ullam sapiente.
1172,24,2024-10-31,Payment,3628.02,Voluptatum corporis itaque amet at.
1173,24,2024-11-18,Withdrawal,9696.88,Iste nisi cupiditate rerum.
1174,24,2024-11-09,Payment,4526.97,Repellat consequuntur alias esse.
1175,24,2024-09-17,Transfer,29819.24,Odit sequi iusto harum placeat repellat esse eos.
1176,24,2024-08-29,Transfer,20632.06,Consequuntur beatae libero quasi dolorem eos dolor quos.
1177,24,2024-10-24,Transfer,4147.41,Aliquid est facilis dicta.
1178,24,2024-08-24,Withdrawal,7625.27,Iure accusamus laborum officiis ipsam.
1179,24,2024-10-04,Deposit,6845.38,Mollitia amet impedit aspernatur suscipit itaque.
1180,24,2024-10-14,Transfer,8413.1,Ab aspernatur maxime officiis reiciendis vel hic aliquam.
1181,24,2024-09-22,Deposit,4553.11,Nobis in sunt assumenda.
1182,24,2024-09-02,Deposit,7112.95,Libero dolor repellat sequi.
1183,24,2024-09-23,Withdrawal,504.38,Nisi officiis distinctio eaque facere.
1184,24,2024-08-29,Payment,2444.42,Magnam recusandae fuga eos.
1185,24,2024-08-22,Transfer,30671.71,Molestias voluptas est inventore.
1186,24,2024-09-11,Deposit,3123.79,Enim autem mollitia delectus numquam aliquid harum.
1187,24,2024-08-31,Transfer,28714.38,Illum illum aliquam ullam.
1188,24,2024-10-04,Payment,299.79,Iste eum iure distinctio provident animi.
1189,24,2024-11-01,Payment,1932.77,Fuga dicta corrupti nostrum occaecati sint.
1190,24,2024-10-28,Transfer,36513.16,Et quae aspernatur esse numquam delectus.
1191,24,2024-09-05,Payment,1649.57,Facere ex deserunt dolorum odit repellat provident.
1192,24,2024-10-04,Withdrawal,9130.84,Aperiam consectetur rem distinctio.
1193,24,2024-10-02,Withdrawal,1770.16,Laudantium asperiores hic a nobis assumenda.
1194,24,2024-09-15,Payment,2872.38,Labore sint eius aspernatur error.
1195,24,2024-09-10,Payment,1328.72,Praesentium in ea neque dolorum perferendis dolorem.
1196,24,2024-10-20,Deposit,5754.75,Itaque minima aliquid expedita ullam illo.
1197,24,2024-10-20,Withdrawal,4793.83,Vitae beatae inventore vitae asperiores dicta sed.
1198,24,2024-09-15,Transfer,10119.88,Dolor iusto error sapiente officia possimus.
1199,24,2024-09-11,Payment,3149.4,Mollitia qui distinctio expedita.
1200,24,2024-09-29,Withdrawal,7319.0,Illum quod corrupti labore.
1201,24,2024-10-22,Withdrawal,3299.72,Voluptas perferendis dicta dolor deleniti quibusdam.
1202,24,2024-10-11,Deposit,1260.0,Consectetur sit magnam aliquid quis quisquam neque nobis.
1203,24,2024-10-17,Withdrawal,2126.65,Omnis fugit sed odio consequuntur sequi soluta.
1204,24,2024-09-20,Withdrawal,3987.38,Sit at maiores maiores architecto repudiandae quaerat.
1205,24,2024-10-28,Payment,3431.44,In alias eos libero laborum eveniet.
1206,24,2024-09-27,Transfer,45952.78,Ratione in sapiente occaecati.
1207,24,2024-10-15,Deposit,5866.95,At ipsum molestiae corporis veniam.
1208,24,2024-11-15,Payment,1232.41,Consequatur fugiat ea.
1209,24,2024-09-07,Transfer,37023.89,Rerum rerum ratione in eligendi velit.
1210,24,2024-11-17,Payment,680.11,Modi quae magnam odit ab.
1211,24,2024-11-10,Payment,4175.17,Odit voluptatem incidunt quasi dolores voluptatum labore eligendi.
1212,24,2024-08-25,Withdrawal,2701.7,Doloribus architecto quaerat velit velit vel.
1213,24,2024-10-01,Payment,1757.08,Occaecati doloremque nesciunt esse totam voluptates.
1214,24,2024-09-10,Transfer,21659.14,Libero magnam deserunt fugiat.
1215,24,2024-11-02,Withdrawal,5145.96,Amet aspernatur cupiditate aut.
1216,24,2024-10-02,Payment,4335.92,Quo nesciunt incidunt cum quo modi rerum.
1217,24,2024-08-26,Payment,3731.97,Quis facilis quibusdam necessitatibus eaque asperiores voluptatum.
1218,24,2024-09-10,Withdrawal,9172.73,Consequatur similique ab voluptate.
1219,24,2024-08-26,Withdrawal,7383.84,Totam accusamus totam tenetur libero et sed.
1220,24,2024-08-21,Deposit,2217.75,Tempore nostrum omnis quasi ex.
1221,24,2024-08-17,Transfer,40620.78,Aut magni porro recusandae tempore eos distinctio.
1222,24,2024-10-01,Payment,3637.39,Sunt eveniet consequuntur aspernatur in.
1223,24,2024-10-19,Transfer,39408.97,Commodi libero maiores corrupti libero amet accusamus.
1224,24,2024-10-04,Deposit,1226.5,Adipisci similique ducimus aperiam.
1225,24,2024-09-18,Withdrawal,1803.64,Iure placeat id incidunt facilis.
1226,24,2024-10-29,Deposit,1027.32,Dolorum architecto aliquid ab asperiores neque.
1227,24,2024-10-25,Transfer,38824.37,Sequi tempora facilis.
1228,24,2024-09-28,Deposit,5102.88,Sint totam culpa delectus.
1229,24,2024-10-23,Payment,478.59,Eaque voluptatum similique eligendi recusandae ex explicabo.
1230,24,2024-09-27,Withdrawal,4290.94,Ad eius unde illo.
1231,24,2024-09-27,Payment,1048.92,Atque ex eum.
1232,25,2022-08-03,Transfer,42248.51,Maxime tenetur dolore accusantium sunt nam rem.
1233,25,2023-04-17,Deposit,2330.33,Aliquam dolorem consequuntur sint beatae laboriosam quam.
1234,25,2023-12-04,Payment,4382.95,Omnis natus officiis fugiat officiis iure distinctio.
1235,25,2023-12-28,Withdrawal,3514.04,Officiis commodi itaque minima.
1236,25,2023-04-05,Payment,1968.61,Aliquam libero necessitatibus ullam.
1237,25,2024-03-18,Withdrawal,1269.43,Sint repellendus nulla sapiente vitae sunt debitis repudiandae.
1238,25,2024-09-10,Transfer,17236.91,Magni ullam in sed.
1239,25,2024-02-20,Transfer,22497.52,Beatae minus nulla est.
1240,25,2022-10-02,Transfer,4003.41,Dolore quod similique nemo magni.
1241,25,2022-12-17,Transfer,49297.12,Ipsam similique illum impedit.
1242,25,2023-10-25,Withdrawal,9778.78,Ab atque ipsa quia animi pariatur.
1243,25,2023-11-11,Deposit,2687.5,Non amet temporibus corporis magnam sit cum.
1244,25,2022-05-22,Payment,760.64,Ipsa commodi amet.
1245,25,2023-03-13,Withdrawal,8592.37,Rem earum error.
1246,25,2023-01-15,Withdrawal,4039.42,Cumque fuga omnis illo nobis.
1247,26,2024-10-30,Withdrawal,403.27,Nobis voluptatibus incidunt odit nemo provident magni.
1248,26,2023-12-29,Deposit,8551.93,Nostrum perspiciatis magnam numquam atque quis asperiores quas.
1249,26,2024-07-18,Payment,3785.01,Itaque corporis officiis quam enim.
1250,26,2023-12-13,Payment,2228.2,Repudiandae voluptas reprehenderit eligendi deserunt vitae.
1251,26,2024-06-26,Withdrawal,2792.13,Sit vero dolorum placeat quibusdam ratione cupiditate.
1252,26,2024-10-13,Payment,4149.0,Odit voluptatibus similique esse optio.
1253,26,2024-08-20,Withdrawal,4891.6,Sit natus fugit dolore fugit inventore ut.
1254,26,2024-07-29,Withdrawal,4817.36,Dolorum beatae esse quo sunt nesciunt aliquam.
1255,26,2024-05-24,Transfer,43426.4,Cupiditate eius et esse.
1256,26,2024-01-17,Deposit,1965.18,Architecto quis atque.
1257,26,2024-05-14,Withdrawal,3656.09,Odit animi temporibus voluptatibus velit.
1258,26,2024-06-29,Deposit,9051.28,Impedit eligendi consequatur enim itaque tempore.
1259,26,2023-12-04,Payment,1811.68,Perspiciatis perferendis quia nemo quo exercitationem modi.
1260,26,2024-08-31,Transfer,37845.47,Assumenda pariatur aut dolorem.
1261,26,2024-01-18,Transfer,18962.98,Officia cumque debitis praesentium non.
1262,26,2023-11-17,Transfer,32091.37,Illum reprehenderit asperiores suscipit quisquam veniam asperiores.
1263,26,2024-01-03,Deposit,2629.4,Iusto labore ullam in sequi cumque fugit.
1264,26,2023-11-20,Payment,1811.88,Deleniti blanditiis magnam perferendis in necessitatibus.
1265,26,2024-03-25,Withdrawal,9535.68,Qui maxime excepturi tempora.
1266,26,2024-04-29,Payment,1380.06,Veritatis nisi impedit cupiditate unde accusantium quam.
1267,26,2024-01-16,Payment,3367.93,Distinctio sequi adipisci in iusto.
1268,26,2024-05-11,Withdrawal,5833.07,Accusamus eveniet cumque rerum.
1269,26,2024-11-16,Deposit,8695.13,Soluta quae at fuga maiores.
1270,26,2023-11-19,Deposit,4700.15,Facere perspiciatis debitis tenetur consectetur dolorem dolores.
1271,26,2024-02-22,Deposit,9867.15,Iusto maiores et magnam quaerat dolor.
1272,26,2024-09-17,Transfer,9345.35,Velit dolorum sint quis ex.
1273,26,2024-01-16,Payment,3474.72,Exercitationem quae blanditiis.
1274,26,2024-08-07,Transfer,5957.28,Repudiandae voluptates quod ullam.
1275,26,2024-08-26,Payment,832.75,Tempora tempore ad tempore.
1276,26,2024-10-11,Payment,3451.22,Possimus facere consequuntur.
1277,26,2024-01-23,Deposit,9269.47,Perferendis ullam molestias similique.
1278,26,2024-01-10,Deposit,6077.85,Impedit assumenda est suscipit.
1279,26,2024-10-07,Payment,3993.59,Illum non adipisci nesciunt perspiciatis ducimus.
1280,26,2024-04-05,Payment,4761.36,Voluptatem exercitationem fuga reiciendis fugit aliquam id placeat.
1281,26,2024-09-27,Deposit,8984.13,Ipsam impedit dignissimos.
1282,26,2023-12-11,Withdrawal,7852.08,Architecto fuga voluptates voluptatibus.
1283,26,2024-11-10,Deposit,9094.45,Vero quam autem.
1284,26,2024-07-31,Deposit,7043.97,Repudiandae et nisi accusamus.
1285,26,2024-08-24,Payment,3585.53,Exercitationem eius id ut deserunt inventore excepturi distinctio.
1286,26,2024-01-17,Transfer,13998.34,Ipsa eaque maxime cupiditate.
1287,26,2024-08-02,Payment,247.07,Necessitatibus culpa rerum aperiam praesentium nobis dolore.
1288,26,2023-11-27,Payment,807.19,Non consequatur quas sit officiis temporibus exercitationem ullam.
1289,26,2024-10-12,Deposit,5723.21,Amet porro quaerat tempore amet.
1290,26,2024-08-04,Payment,3830.01,Ut repellat quam occaecati voluptates.
1291,26,2024-05-25,Payment,895.27,Excepturi doloribus mollitia quod dignissimos temporibus nobis.
1292,26,2024-11-01,Deposit,5960.42,Aspernatur officia rem neque.
1293,26,2024-04-17,Withdrawal,143.51,Excepturi saepe aspernatur iusto.
1294,26,2024-10-08,Payment,4618.5,Asperiores quasi atque quisquam quibusdam natus.
1295,26,2024-09-25,Deposit,1317.97,Minima velit vero vero fugiat occaecati.
1296,26,2024-07-25,Payment,565.15,Assumenda provident commodi.
1297,26,2024-10-05,Withdrawal,5253.48,Ullam cum nisi nobis.
1298,26,2024-04-15,Withdrawal,1176.21,Quidem harum explicabo earum molestias quisquam.
