TransactionID,HDFC_AccountID,TransDate,Type,TransAmount,Notes
1006,18,2024-03-30,Payment,3961.65,Harum tenetur cum.
1007,18,2022-11-08,Transfer,19716.27,Perferendis rerum nesciunt autem occaecati magnam.
1008,18,2022-11-22,Transfer,25538.93,Itaque est iusto sapiente expedita atque.
1009,18,2024-03-24,Deposit,9734.18,At necessitatibus accusamus dolore assumenda quaerat.
1010,18,2023-03-09,Payment,4871.4,Officiis provident repellendus quod maxime deleniti.
1011,18,2024-02-01,Payment,1910.38,Dolore deleniti neque vel dicta delectus.
1012,18,2023-09-03,Transfer,30096.74,Odit eligendi nostrum inventore.
1013,18,2023-01-02,Transfer,21735.65,Optio dolor quaerat accusamus.
1014,18,2022-12-07,Withdrawal,3393.68,Sunt dignissimos rerum nostrum dolor.
1015,18,2024-07-15,Transfer,12400.72,Esse corporis voluptates soluta provident nobis quasi ipsam.
1016,18,2023-12-14,Payment,2621.0,Temporibus vitae sit libero natus ab ea expedita.
1017,18,2024-09-28,Withdrawal,2967.44,Ipsa excepturi architecto nesciunt distinctio eveniet minima veniam.
1018,18,2022-11-10,Withdrawal,6305.42,Voluptates distinctio debitis sunt ex ea.
1019,18,2024-01-11,Withdrawal,6148.31,Inventore sequi vero voluptatem aliquid.
1020,18,2023-10-19,Deposit,468.13,Debitis delectus eius rem dolore facere quas.
1021,18,2023-01-05,Deposit,8923.7,Corrupti nostrum sunt ex tempora aliquam nulla voluptate.
1022,18,2023-03-09,Payment,155.36,Illo beatae tenetur numquam.
1023,18,2022-12-09,Payment,1818.08,Cupiditate commodi praesentium ex incidunt occaecati.
1024,18,2022-10-30,Withdrawal,7666.13,Delectus sapiente perspiciatis soluta.
1025,18,2024-10-08,Transfer,4688.56,Iusto nobis earum quos beatae voluptatum qui autem.
1026,18,2023-04-11,Payment,990.29,Optio dolore veritatis itaque dolorem laborum explicabo.
1027,18,2024-10-21,Payment,3676.66,Aspernatur eveniet molestias debitis ab corporis inventore.
1028,18,2022-12-11,Withdrawal,1678.54,Autem architecto minus repellat expedita.
1029,18,2024-08-06,Deposit,5436.1,Ab reprehenderit possimus et a perspiciatis delectus.
1030,18,2023-11-25,Transfer,1142.24,Tempora earum aspernatur fugiat laudantium.
1031,18,2023-01-22,Withdrawal,2528.78,Quam iste soluta.
1032,18,2023-09-29,Withdrawal,9486.56,Molestiae occaecati velit saepe consequuntur tempora voluptates.
1033,18,2023-07-04,Payment,1165.38,At repellat reprehenderit delectus impedit animi nulla perspiciatis.
1034,18,2023-05-17,Payment,443.12,Quidem reiciendis est quia nesciunt exercitationem eum.
1035,18,2022-12-04,Payment,588.43,Officiis voluptatum nihil itaque.
1036,18,2024-01-15,Payment,2852.68,Quia praesentium quisquam voluptatem.
1037,18,2024-02-23,Deposit,6277.07,Veritatis ipsa amet ratione alias.
1038,18,2023-01-28,Transfer,34369.3,Eum corporis similique architecto explicabo odit sequi.
1039,18,2023-02-07,Withdrawal,6605.52,Laudantium voluptate aliquid ex expedita laboriosam fuga.
1040,18,2024-11-20,Payment,3675.58,Eum eius est repellat magni.
1041,18,2024-02-01,Deposit,6621.44,Quos repellendus nobis saepe culpa.
1042,18,2024-05-19,Payment,3921.61,Rerum culpa eveniet vitae.
1043,18,2024-05-13,Payment,325.82,Exercitationem labore rerum esse.
1044,18,2022-11-07,Deposit,2769.63,Minus consequatur suscipit animi ab eum.
1045,18,2024-03-15,Withdrawal,7360.8,Quo impedit maiores atque praesentium ratione.
1046,18,2023-05-02,Transfer,32437.1,Iure reiciendis et odit facilis deserunt aspernatur.
1047,18,2024-02-02,Payment,4663.96,Natus ab accusantium mollitia amet deleniti necessitatibus.
1048,18,2022-09-09,Payment,3151.17,Reiciendis fugit laudantium eius exercitationem eos iste.
1049,18,2023-02-21,Withdrawal,6689.47,Hic perspiciatis modi minus.
1050,18,2023-05-30,Deposit,5611.18,Mollitia expedita accusamus recusandae dolorum laborum quas.
1051,18,2022-09-13,Payment,4135.42,Accusamus labore reiciendis harum porro.
1052,18,2023-06-14,Transfer,1821.73,Nulla optio explicabo perferendis veniam repudiandae.
1053,18,2023-12-29,Payment,3032.0,Sint eveniet eos in placeat quod asperiores.
1054,18,2024-07-01,Deposit,2655.76,Et veritatis eligendi fugiat itaque tempore.
1055,18,2023-04-05,Payment,1361.53,Veniam accusantium soluta eos.
1056,18,2024-07-13,Transfer,15257.1,Doloribus excepturi a natus hic iste hic.
1057,18,2022-12-10,Payment,2210.63,Accusantium ipsam ut dolorum unde.
1058,18,2024-09-23,Transfer,849.44,Exercitationem quam aspernatur impedit rerum reprehenderit.
1059,18,2023-09-01,Withdrawal,1724.44,Recusandae numquam quis.
1060,18,2024-04-30,Payment,1557.35,Quae repellat suscipit in odit magnam voluptatum.
1061,18,2023-11-25,Transfer,27042.29,Ab officia debitis nesciunt quae asperiores ratione.
1062,18,2024-07-06,Transfer,46910.9,Deleniti dolores facilis repellendus.
1063,18,2024-04-05,Payment,4517.41,Doloremque quibusdam quam voluptatibus corporis deleniti esse.
1064,18,2024-06-21,Deposit,9746.43,Quas voluptate laboriosam dignissimos culpa rerum quidem.
1065,18,2024-02-18,Withdrawal,302.14,Mollitia autem fugiat labore enim aut quibusdam.
1066,18,2023-06-02,Payment,918.95,Est saepe dolores dolorem modi cum aspernatur molestiae.
1067,19,2024-10-23,Deposit,6222.42,Saepe sapiente quo eveniet error autem cupiditate animi.
1068,19,2024-10-30,Withdrawal,1909.25,Voluptatibus nulla hic nihil facilis a.
1069,19,2024-11-18,Withdrawal,9811.28,Mollitia ullam rerum aliquid architecto quam.
1070,19,2024-11-14,Withdrawal,2175.55,Veniam non rerum magnam corrupti ratione suscipit pariatur.
1071,19,2024-10-03,Transfer,669.54,Quasi corporis deleniti veritatis sint exercitationem quod nihil.
1072,19,2024-09-15,Payment,869.0,Dolorem assumenda doloribus porro.
1073,19,2024-09-13,Deposit,1307.1,Porro iusto cupiditate minima exercitationem est.
1074,19,2024-10-20,Withdrawal,9855.23,Quae impedit placeat ea harum unde.
1075,19,2024-11-20,Deposit,855.25,Porro dolor labore enim consectetur adipisci illo.
1076,19,2024-11-05,Payment,2039.79,Quia officia cumque consequuntur.
1077,19,2024-10-11,Withdrawal,820.23,Laudantium veniam vero illum.
1078,19,2024-11-01,Withdrawal,5208.93,Perspiciatis rem quam commodi eos eligendi.
1079,19,2024-10-23,Payment,3875.5,Repellendus pariatur consequuntur quia.
1080,19,2024-11-17,Deposit,6108.56,Occaecati sapiente sapiente voluptates eaque.
1081,19,2024-11-11,Transfer,1595.35,Iusto magnam officia ratione.
1082,19,2024-09-14,Withdrawal,5691.29,Quasi saepe pariatur repellendus veniam.
1083,19,2024-09-10,Payment,3355.01,Quisquam repudiandae doloremque aliquam.
1084,19,2024-11-12,Deposit,4537.57,Ipsam ducimus necessitatibus porro porro dolore facilis.
1085,19,2024-09-21,Transfer,28047.76,Labore numquam doloribus dolorem.
1086,19,2024-09-02,Transfer,43620.05,Corrupti maiores a repellendus iusto sunt.
1087,19,2024-11-14,Deposit,3643.25,Vero dignissimos voluptatum doloribus hic.
1088,19,2024-10-02,Deposit,632.51,Nam dolorum libero ad maxime magni eum.
1089,19,2024-10-20,Withdrawal,1673.2,Sit voluptatem quos veritatis incidunt impedit optio.
1090,19,2024-11-10,Deposit,2971.36,Atque soluta culpa reprehenderit voluptas mollitia iste.
1091,19,2024-09-10,Transfer,783.11,Necessitatibus earum impedit deleniti atque accusamus amet rem.
1092,19,2024-09-23,Deposit,7786.6,Recusandae unde amet aliquam aperiam ducimus ex.
1093,19,2024-11-05,Deposit,3994.17,Impedit iusto maiores porro.
1094,19,2024-09-14,Transfer,28246.12,Suscipit assumenda facere sunt ipsam perferendis.
1095,19,2024-09-27,Transfer,27408.34,Soluta asperiores mollitia.
1096,19,2024-09-13,Deposit,7165.82,Necessitatibus deleniti quae provident molestias ipsum.
1097,19,2024-09-22,Payment,629.39,Odio tempore ab.
1098,19,2024-11-04,Deposit,7179.34,Cumque doloremque nam aliquam ex dolores hic.
1099,19,2024-09-27,Withdrawal,3363.75,Eum enim velit.
1100,19,2024-09-11,Deposit,9574.67,Vitae similique mollitia fugit reprehenderit harum.
1101,19,2024-11-11,Payment,563.91,Quibusdam maiores laborum tenetur.
1102,19,2024-10-28,Withdrawal,9042.32,Magni sunt perferendis alias.
1103,19,2024-09-13,Withdrawal,5058.05,Voluptate alias velit nam.
1104,19,2024-09-26,Deposit,669.78,Eius ipsum dignissimos beatae.
1105,19,2024-09-04,Withdrawal,6523.54,Officia occaecati provident ad tempore optio.
1106,19,2024-10-21,Payment,1462.67,Voluptatem facere minus inventore modi.
1107,19,2024-11-09,Deposit,337.87,Suscipit minima magnam id numquam inventore id.
1108,19,2024-10-03,Deposit,5776.74,Exercitationem dolorem doloribus itaque.
1109,19,2024-09-28,Deposit,3937.94,Accusantium necessitatibus rerum repellat nobis accusamus expedita dolores.
1110,19,2024-11-18,Deposit,121.14,Ipsum id quam quidem quibusdam voluptate minus unde.
1111,19,2024-10-27,Payment,4046.29,Consectetur quae doloribus quam dolor consequatur voluptatibus.
1112,19,2024-09-09,Deposit,7207.22,Unde error quidem est et debitis.
1113,19,2024-10-15,Payment,4347.83,Veniam cumque laborum quibusdam.
1114,19,2024-11-09,Transfer,31842.44,Placeat numquam incidunt saepe dignissimos corrupti est quos.
1115,19,2024-10-05,Transfer,40726.32,Beatae voluptatibus quis ex libero laudantium laborum cupiditate.
1116,19,2024-10-03,Deposit,4307.5,Vero veritatis odio aut dignissimos quos ducimus nemo.
1117,19,2024-11-04,Transfer,33448.89,Quibusdam possimus nam commodi excepturi omnis.
1118,19,2024-10-12,Deposit,706.8,Harum harum culpa id at occaecati.
1119,19,2024-11-17,Transfer,36771.31,Magnam aperiam ratione laudantium sunt.
1120,19,2024-11-10,Withdrawal,8295.02,Fuga numquam excepturi praesentium perspiciatis dolorum.
1121,19,2024-11-11,Withdrawal,8508.26,Ipsa eius dolorem odio fuga.
1122,19,2024-11-18,Withdrawal,1610.46,Labore quisquam a amet rem eligendi.
1123,19,2024-10-27,Deposit,5225.62,Totam dignissimos tenetur dignissimos assumenda dolores iste corrupti.
1124,19,2024-10-22,Transfer,3286.97,Vitae minima iste praesentium explicabo fugit nostrum dicta.
1125,19,2024-09-02,Withdrawal,9359.13,Vitae illo assumenda asperiores.
1126,19,2024-09-16,Payment,1744.41,Hic itaque maiores nemo.
1127,19,2024-10-22,Withdrawal,1035.92,Beatae ratione consectetur omnis consectetur ut cumque.
1128,19,2024-11-08,Transfer,41633.65,Optio eum atque.
1129,19,2024-11-11,Payment,2234.61,Harum sint cupiditate provident.
1130,19,2024-09-08,Payment,2074.29,Repudiandae adipisci distinctio sequi quaerat.
1131,19,2024-09-21,Deposit,9239.82,Magni suscipit quod amet.
1132,19,2024-10-20,Payment,3980.91,Sit accusantium enim quibusdam.
1133,19,2024-10-26,Transfer,7236.07,Rem exercitationem totam dicta ratione distinctio ex.
1134,19,2024-09-21,Payment,2395.63,Nobis natus eum dignissimos.
1135,19,2024-10-11,Transfer,39106.67,Nulla architecto dicta sequi in.
1136,19,2024-10-17,Deposit,9343.31,Veritatis eaque dolores dolores tempore.
1137,19,2024-11-13,Payment,2035.6,Nesciunt deleniti maiores atque.
1138,19,2024-09-30,Payment,2609.42,Nobis deserunt ea adipisci.
1139,19,2024-10-19,Transfer,24215.37,Eaque rem ut tempora hic quibusdam.
1140,19,2024-09-05,Transfer,30476.21,Vero eius libero.
1141,19,2024-10-29,Transfer,12440.74,Dolorum occaecati tempora cum expedita recusandae.
1142,19,2024-10-10,Deposit,5411.08,Nostrum consectetur aperiam dolorum vel.
1143,19,2024-09-30,Transfer,2935.76,Soluta ratione alias nobis quam assumenda eaque autem.
1144,19,2024-09-26,Transfer,4714.35,Dolorum porro expedita nisi.
1145,19,2024-10-02,Payment,3048.09,Alias ea provident eligendi amet expedita ducimus.
1146,19,2024-10-25,Deposit,9220.39,Debitis occaecati assumenda facere nesciunt debitis.
1147,19,2024-11-12,Withdrawal,716.02,Harum voluptatum maiores.
1148,19,2024-09-26,Deposit,9764.91,Nulla veritatis velit necessitatibus deserunt.
1149,19,2024-11-03,Withdrawal,8226.46,Placeat consequuntur itaque tempora porro.
1150,19,2024-09-05,Deposit,580.82,Nulla necessitatibus tempora iste.
1151,19,2024-09-28,Payment,1727.88,Cum odio illo.
1152,19,2024-09-25,Payment,1899.59,Nostrum aliquid laboriosam porro blanditiis odit.
1153,19,2024-10-14,Transfer,31378.29,Provident nesciunt voluptate provident quo expedita occaecati.
1154,19,2024-09-28,Deposit,1137.43,Ex qui architecto repellat.
1155,19,2024-09-26,Withdrawal,8833.93,Atque sint amet.
1156,19,2024-11-09,Transfer,40950.46,Numquam ad sint adipisci tempore magni saepe.
1157,20,2024-10-12,Transfer,13348.3,Qui eius quam consequatur ipsum aperiam.
1158,20,2024-03-27,Deposit,7826.75,Ipsum hic voluptate optio natus ipsum omnis.
1159,20,2024-09-24,Withdrawal,7767.35,Vel numquam voluptatum aliquid totam atque.
1160,20,2024-11-14,Payment,1630.92,Et quis sapiente.
1161,20,2024-08-10,Payment,2801.68,Nulla eum animi reprehenderit magnam quasi.
1162,20,2024-05-10,Deposit,2042.19,Laboriosam laborum tempora sequi.
1163,20,2024-03-19,Deposit,9292.29,Nam iste officiis ullam eius.
1164,20,2024-07-13,Deposit,8674.23,Eaque pariatur magni quos.
1165,20,2024-09-04,Deposit,3878.28,Reiciendis incidunt provident deleniti maiores provident.
1166,20,2024-04-03,Deposit,403.55,Iusto ut ipsa quisquam.
1167,20,2024-04-29,Withdrawal,839.07,Nisi cum dignissimos animi consequuntur.
1168,20,2024-04-15,Transfer,1432.51,Blanditiis non quibusdam magnam esse error.
1169,20,2024-03-09,Deposit,9633.27,Assumenda similique expedita fugit dolorem eligendi voluptate.
1170,20,2024-05-07,Payment,2676.41,Quisquam itaque sequi eum.
1171,20,2024-11-05,Withdrawal,9548.69,Quis eligendi enim cupiditate alias.
1172,20,2024-06-11,Deposit,6927.19,Eaque ipsum alias dolor.
1173,20,2024-10-25,Withdrawal,2045.77,Vero autem praesentium blanditiis.
1174,20,2024-07-26,Payment,1153.91,Accusamus rerum ipsa corrupti voluptate rerum labore officia.
1175,20,2024-10-20,Payment,2850.27,Ad asperiores soluta ex incidunt ipsam sapiente.
1176,20,2024-09-01,Payment,212.96,Non repudiandae inventore ratione ducimus.
1177,20,2024-11-14,Deposit,5039.81,Maiores ipsa fugiat nostrum.
1178,20,2024-05-03,Payment,4875.18,Nesciunt expedita ducimus iusto natus.
1179,20,2024-06-03,Transfer,29811.7,Magni cumque accusamus dolorem accusantium repellat voluptates rem.
1180,20,2024-04-09,Withdrawal,9129.87,Reiciendis esse enim a.
1181,20,2024-02-25,Deposit,3062.41,Explicabo saepe asperiores sint.
1182,20,2024-10-30,Withdrawal,9954.52,Excepturi eligendi harum molestias.
1183,20,2024-08-04,Deposit,9727.24,Distinctio omnis tenetur laborum perspiciatis quas.
1184,20,2024-07-13,Deposit,9366.28,Earum dignissimos porro ab perferendis beatae quasi vero.
1185,20,2024-04-13,Transfer,5282.86,Saepe eligendi est id incidunt delectus reiciendis.
1186,20,2024-09-16,Transfer,10836.83,Maiores delectus ex.
1187,20,2024-07-19,Transfer,25838.46,Officiis blanditiis tempore officiis iure recusandae exercitationem.
1188,20,2024-03-31,Withdrawal,5452.38,Debitis hic doloribus ipsam.
1189,20,2024-04-17,Payment,2411.8,Magni modi doloremque iste hic odio repellat mollitia.
1190,20,2024-06-12,Deposit,643.14,Veritatis provident magnam.
1191,20,2024-02-20,Withdrawal,8835.26,Ad eos reiciendis culpa ducimus.
1192,20,2024-02-23,Withdrawal,9983.27,Accusantium sint fugit.
1193,20,2024-03-26,Withdrawal,409.53,Distinctio eaque adipisci numquam vel.
1194,20,2024-10-08,Deposit,4925.03,Vel cumque quo laudantium nulla.
1195,20,2024-08-30,Withdrawal,2550.12,Culpa autem unde corrupti dolores fugit.
1196,20,2024-10-08,Transfer,31041.24,Nisi beatae ea animi sit quae distinctio.
1197,20,2024-07-16,Transfer,23771.56,Eaque autem deleniti consequatur officia.
1198,20,2024-03-14,Transfer,43785.04,Iure molestiae laudantium cumque quos.
1199,20,2024-03-18,Transfer,36038.69,Provident dignissimos laboriosam natus tempora molestiae.
1200,20,2024-05-07,Deposit,1365.28,Nam quo hic est.
1201,20,2024-11-16,Withdrawal,5797.42,Hic odit incidunt distinctio quo iure.
1202,20,2024-10-12,Transfer,35034.8,Vitae explicabo similique odio qui.
1203,20,2024-10-16,Payment,2208.39,Tempore temporibus deserunt suscipit similique.
1204,20,2024-08-02,Transfer,15046.41,Soluta iusto vitae sequi.
1205,20,2024-07-07,Transfer,9392.08,Consequatur laboriosam veritatis consequatur exercitationem.
1206,20,2024-11-04,Payment,1033.44,Deleniti reiciendis provident ipsum.
1207,20,2024-05-12,Deposit,5659.48,Cum eum quasi in.
1208,20,2024-03-24,Payment,1973.49,Dolorum aspernatur numquam itaque quasi.
1209,20,2024-09-04,Withdrawal,7800.39,Velit aut repellat odio suscipit.
1210,21,2023-10-28,Transfer,17236.15,Distinctio ad architecto esse.
1211,21,2022-03-02,Transfer,44277.28,Doloribus quibusdam expedita id sapiente adipisci aliquid.
1212,21,2020-10-16,Deposit,380.97,Corporis adipisci eum quaerat odio laborum.
1213,21,2019-01-10,Withdrawal,3129.63,Perferendis odio aperiam quidem explicabo id.
1214,21,2019-05-03,Transfer,25538.19,Ea laboriosam officia aspernatur quisquam sapiente magnam.
1215,21,2020-01-20,Withdrawal,558.6,Explicabo omnis doloremque nemo tenetur praesentium ab amet.
1216,21,2022-10-16,Deposit,2190.73,Officiis tenetur illo unde possimus culpa.
1217,21,2019-11-08,Deposit,8364.72,Eum itaque natus.
1218,21,2023-03-23,Payment,1615.35,Sit nisi delectus.
1219,21,2023-08-23,Transfer,49528.95,Libero minus impedit.
1220,21,2018-09-30,Deposit,7401.89,Omnis quod nemo occaecati.
1221,21,2023-01-01,Withdrawal,3100.5,Deleniti culpa dolor quas.
1222,21,2019-05-12,Transfer,5743.28,Cupiditate architecto molestiae consequatur.
1223,21,2020-01-23,Transfer,18675.27,Esse voluptatem odio blanditiis similique.
1224,21,2018-10-16,Withdrawal,3602.2,Tenetur eius hic sed necessitatibus.
1225,21,2020-03-28,Withdrawal,9024.76,Tenetur pariatur aliquid a quae ducimus corrupti.
1226,21,2023-07-06,Withdrawal,5195.15,In consequatur corrupti debitis enim assumenda provident commodi.
1227,21,2020-01-01,Payment,3934.57,Saepe modi itaque tempora voluptatum repudiandae consequatur.
1228,21,2023-08-28,Withdrawal,3405.35,Cumque doloremque perspiciatis esse velit cupiditate earum sunt.
1229,21,2023-07-09,Withdrawal,7786.72,Dolores placeat aperiam dolorum.
1230,21,2019-10-30,Payment,3626.8,A sit dolor consequuntur nostrum alias.
1231,21,2019-07-06,Deposit,4507.6,Tenetur odit perferendis ratione quam culpa asperiores quod.
1232,21,2021-10-30,Payment,256.21,Tempore sunt maxime ratione laudantium corrupti.
1233,21,2023-08-17,Payment,187.63,Cumque fuga officiis qui adipisci voluptatem blanditiis.
1234,21,2022-08-21,Transfer,32764.74,Expedita quidem sint.
1235,21,2023-08-02,Transfer,29516.25,Nobis architecto non eum doloribus officia quam.
1236,21,2024-04-15,Payment,131.08,Porro eaque minus eveniet.
1237,21,2024-09-07,Transfer,23704.95,Dolore quas hic sit autem eum.
1238,21,2022-03-30,Deposit,6082.52,Molestiae ipsum fuga.
1239,21,2019-01-23,Deposit,513.29,Nihil placeat vel vel qui.
1240,21,2022-03-26,Withdrawal,7998.87,Modi ea dolores mollitia nostrum alias repudiandae molestiae.
1241,21,2024-01-21,Withdrawal,6758.74,Expedita accusamus eius autem.
1242,21,2019-09-25,Withdrawal,3608.22,Laborum occaecati possimus minus inventore officia.
1243,21,2020-11-24,Deposit,9301.47,At odio praesentium nesciunt voluptate.
1244,21,2020-05-26,Payment,3977.88,Molestiae architecto animi voluptate veniam minima tenetur.
1245,21,2022-11-27,Payment,528.67,Quam odio cumque quia.
