TransactionID,SBI_AccountID,Date,Type_of_Transaction,Amount,Details
1056,16,2017-01-03,Deposit,3332.32,Tempora at labore itaque.
1057,16,2017-02-28,Transfer,38092.01,Velit non dolorum aut sit ipsam.
1058,16,2021-08-14,Payment,3741.98,Soluta nihil harum perferendis.
1059,16,2019-04-10,Withdrawal,8624.6,Libero veniam reiciendis.
1060,16,2016-10-01,Withdrawal,4219.37,Odit tenetur aliquid deleniti et optio deleniti.
1061,16,2018-06-11,Transfer,40918.71,Distinctio suscipit quasi eligendi.
1062,16,2019-07-26,Transfer,30301.78,Corrupti cumque autem esse delectus numquam.
1063,16,2024-05-13,Deposit,6641.43,Commodi doloribus hic dolores aut beatae sed.
1064,16,2023-01-24,Withdrawal,2789.35,Deleniti quos voluptates veniam sint debitis.
1065,16,2023-06-19,Transfer,16355.31,Illo consequuntur voluptas nesciunt magnam officia.
1066,16,2020-08-04,Payment,3900.13,Ipsum exercitationem expedita quasi id consectetur.
1067,16,2023-01-15,Payment,586.24,Voluptates distinctio doloribus consequuntur facere natus.
1068,16,2020-03-21,Withdrawal,4521.13,Dolore blanditiis dicta eos beatae.
1069,16,2016-11-04,Payment,3848.85,Praesentium neque blanditiis sapiente delectus illum.
1070,16,2017-04-25,Transfer,2717.07,Fugit perferendis ex similique quae illum molestiae.
1071,16,2023-10-11,Payment,1071.84,Esse necessitatibus ipsam minus hic et optio.
1072,16,2020-07-06,Transfer,46690.8,Explicabo amet numquam nostrum debitis.
1073,16,2017-04-06,Deposit,4758.09,Voluptates pariatur magni harum quae unde.
1074,16,2018-10-24,Withdrawal,7180.22,Sapiente quo tempore maiores recusandae nemo.
1075,16,2022-12-15,Withdrawal,7386.99,Repellat consequatur maxime voluptate velit ducimus repellat.
1076,16,2016-07-09,Payment,3448.98,Quaerat facere voluptas incidunt alias.
1077,17,2024-11-18,Transfer,32376.27,Excepturi tempora blanditiis voluptates officia facilis illo exercitationem.
1078,17,2024-11-11,Transfer,9196.96,Recusandae esse labore odio pariatur aliquam.
1079,17,2024-11-10,Transfer,36218.58,Libero laudantium voluptatem iure ipsum placeat.
1080,17,2024-11-21,Withdrawal,9591.57,Accusamus in hic.
1081,17,2024-11-12,Transfer,23586.82,Labore voluptatum consectetur eaque odio.
1082,17,2024-11-10,Payment,4624.3,Dolore numquam distinctio repellendus dolor laboriosam repellat possimus.
1083,17,2024-11-08,Transfer,36240.97,Dolorem at autem suscipit et quisquam.
1084,17,2024-11-15,Deposit,3477.52,Non delectus eos impedit perferendis.
1085,17,2024-11-19,Transfer,43135.93,Quisquam autem architecto soluta hic molestias sunt.
1086,17,2024-11-10,Transfer,49743.0,Unde alias molestiae dolor officiis.
1087,17,2024-11-10,Payment,398.03,Tempore illum doloremque numquam delectus.
1088,17,2024-11-11,Deposit,641.33,Vitae blanditiis quae eaque ipsum distinctio laboriosam.
1089,17,2024-11-16,Deposit,1050.13,Amet possimus saepe illo provident illum.
1090,17,2024-11-10,Withdrawal,5698.24,Eaque sapiente beatae eaque officia.
1091,17,2024-11-21,Withdrawal,6548.4,Reiciendis nobis minima quibusdam voluptatibus fugiat.
1092,17,2024-11-14,Payment,743.91,Quis aliquam nam amet.
1093,17,2024-11-14,Transfer,21440.35,Nobis earum fuga inventore hic fugit.
1094,17,2024-11-20,Deposit,8483.28,Culpa delectus sit amet esse ea.
1095,17,2024-11-16,Deposit,9041.01,Soluta quae molestiae sunt.
1096,17,2024-11-09,Payment,3900.33,Quo in ipsa laboriosam.
1097,17,2024-11-17,Deposit,7364.11,Non temporibus dignissimos consequatur pariatur ipsa ipsam.
1098,17,2024-11-12,Transfer,9409.34,Sunt dolor voluptas ducimus ipsam vero.
1099,17,2024-11-14,Transfer,42807.62,Ab corporis pariatur doloribus quod accusantium.
1100,17,2024-11-18,Payment,711.68,Mollitia laudantium iure occaecati dolores commodi.
1101,17,2024-11-08,Transfer,32861.79,Qui est est nemo eum maxime beatae commodi.
1102,17,2024-11-08,Transfer,20421.21,At earum porro adipisci necessitatibus est.
1103,17,2024-11-10,Payment,2217.07,Eius eum consequatur recusandae excepturi illo nemo.
1104,17,2024-11-14,Withdrawal,690.19,Inventore ipsa dolorem sed delectus animi.
1105,17,2024-11-20,Deposit,5113.44,Deserunt blanditiis minima quidem unde officiis.
1106,17,2024-11-19,Transfer,27924.36,Assumenda assumenda possimus mollitia ullam a.
1107,17,2024-11-15,Deposit,4004.5,Voluptatibus quidem voluptate libero.
1108,17,2024-11-14,Transfer,41605.63,Odit doloremque amet inventore molestiae reprehenderit quis.
1109,17,2024-11-10,Withdrawal,9711.13,Qui ex ratione fugit maxime aspernatur dolore.
1110,17,2024-11-11,Payment,4400.85,Et officia ut facere atque accusantium.
1111,17,2024-11-18,Payment,1617.15,Harum cumque architecto cumque at.
1112,17,2024-11-19,Deposit,3864.28,Mollitia id quae eaque.
1113,17,2024-11-12,Payment,889.8,Eum commodi aliquid temporibus illum.
1114,17,2024-11-13,Payment,4665.91,Inventore odio reprehenderit amet laudantium asperiores.
1115,17,2024-11-21,Payment,3783.58,Qui quae perferendis accusamus numquam nesciunt rem.
1116,17,2024-11-21,Deposit,5484.47,Laudantium blanditiis praesentium possimus accusantium.
1117,17,2024-11-14,Transfer,9059.99,Quo nostrum neque minus explicabo occaecati.
1118,17,2024-11-16,Withdrawal,5269.54,Praesentium nostrum id delectus adipisci sunt asperiores sequi.
1119,17,2024-11-14,Deposit,6679.64,Asperiores provident corporis modi atque odio minus.
1120,17,2024-11-19,Transfer,20512.69,Minus officiis aperiam.
1121,17,2024-11-12,Payment,4367.96,Minima velit est eaque sit nobis.
1122,17,2024-11-10,Deposit,8304.72,Exercitationem tempore harum fugiat eveniet.
1123,17,2024-11-17,Withdrawal,7720.02,Facere perferendis nulla possimus.
1124,17,2024-11-15,Deposit,5075.72,Inventore voluptates doloribus ad.
1125,17,2024-11-13,Deposit,8331.27,Eum reiciendis voluptates placeat quisquam sint delectus.
1126,17,2024-11-12,Deposit,2522.19,Inventore a veniam ipsa corrupti ratione.
1127,17,2024-11-13,Withdrawal,5222.53,Suscipit iste beatae exercitationem.
1128,17,2024-11-15,Withdrawal,5764.41,Beatae optio reiciendis modi.
1129,17,2024-11-13,Withdrawal,6271.2,Error esse cupiditate laudantium.
1130,17,2024-11-14,Payment,4262.58,Perferendis perspiciatis saepe eum ad.
1131,17,2024-11-20,Withdrawal,6940.14,Explicabo natus similique corporis.
1132,17,2024-11-09,Transfer,17281.23,Omnis dolore adipisci eos sed.
1133,17,2024-11-12,Deposit,6302.29,Nihil neque doloremque ullam officia quibusdam inventore.
1134,17,2024-11-20,Deposit,7487.63,Nam odit quia numquam non saepe quasi fugit.
1135,17,2024-11-09,Payment,4748.89,Quam enim accusamus perspiciatis doloremque cum.
1136,18,2024-03-31,Deposit,6654.76,Nihil optio esse labore.
1137,18,2024-05-30,Transfer,41330.91,Nulla occaecati excepturi.
1138,18,2024-09-21,Payment,4092.94,Illo consectetur dolor earum ducimus dolor vero.
1139,18,2023-12-15,Deposit,6387.28,Dolor nobis exercitationem porro incidunt expedita repellendus.
1140,18,2024-05-03,Transfer,12873.21,Voluptas optio earum totam similique aspernatur alias saepe.
1141,18,2023-11-26,Deposit,4660.38,Ipsa repudiandae repellat soluta natus consectetur.
1142,18,2024-02-13,Withdrawal,1066.74,Occaecati nulla placeat consequatur ducimus est aspernatur.
1143,18,2024-04-26,Withdrawal,1898.01,Ab fugiat explicabo autem enim maxime vero.
1144,18,2024-07-16,Withdrawal,932.32,Delectus eveniet porro.
1145,18,2024-10-23,Transfer,6111.12,Autem nihil ex similique voluptatem quisquam.
1146,18,2024-02-12,Deposit,5835.14,Inventore dolore architecto dolorem repellat blanditiis nulla.
1147,18,2024-08-09,Transfer,32057.64,Ea laborum mollitia cum ratione.
1148,18,2023-10-29,Deposit,2854.69,Necessitatibus ut dolorem voluptatibus saepe tenetur voluptatum.
1149,18,2024-10-22,Deposit,3115.24,Corrupti eum voluptate cupiditate quo iste quibusdam.
1150,18,2024-03-14,Withdrawal,7854.58,Nam eos consequuntur.
1151,18,2024-03-05,Payment,4533.82,Maxime aspernatur eos qui exercitationem.
1152,19,2020-12-22,Transfer,9893.08,Minus occaecati quaerat iusto.
1153,19,2021-10-28,Withdrawal,5140.54,Ducimus dignissimos tempore nihil.
1154,19,2022-05-29,Transfer,3682.46,Impedit atque culpa quaerat unde.
1155,19,2020-11-27,Deposit,2704.82,Inventore esse quaerat odio.
1156,19,2023-07-09,Withdrawal,9191.08,Doloribus a nemo nemo dolores quia fuga.
1157,19,2022-07-13,Deposit,3978.63,Provident amet ea vel sapiente.
1158,19,2021-02-02,Payment,4830.02,Magni dolorum alias odio accusamus.
1159,19,2023-11-10,Deposit,4861.95,Repellendus quisquam rerum omnis a dolor doloribus.
1160,19,2020-04-19,Transfer,33826.05,Voluptas repellendus fuga voluptas repudiandae.
1161,19,2023-10-03,Deposit,7532.03,Atque praesentium at praesentium accusamus necessitatibus.
1162,19,2023-11-12,Withdrawal,3569.79,Voluptatem quia quae saepe ducimus repellat.
1163,19,2022-02-04,Payment,3414.79,Omnis laborum vero reiciendis aliquam.
1164,19,2024-04-19,Transfer,1043.35,Neque eligendi repellendus possimus libero.
1165,19,2020-06-28,Deposit,3134.93,Necessitatibus id temporibus quis perspiciatis.
1166,19,2021-09-20,Payment,3261.18,Numquam porro nisi assumenda cupiditate excepturi error modi.
1167,19,2023-11-01,Transfer,48848.58,Velit in quos quod earum reiciendis nihil.
1168,19,2023-05-19,Deposit,4908.71,Dolore totam voluptatibus harum minus itaque.
1169,19,2023-08-15,Payment,4960.54,Quod quis assumenda asperiores repellendus rem nostrum ullam.
1170,19,2022-07-04,Withdrawal,5654.31,Saepe voluptas ducimus expedita necessitatibus.
1171,19,2021-11-26,Withdrawal,7132.06,Illum error quaerat in ab consequatur.
1172,19,2023-03-03,Transfer,35224.96,Praesentium distinctio beatae sapiente tempore molestias.
1173,19,2023-10-24,Withdrawal,7917.51,Facere quos corrupti at.
1174,19,2020-07-10,Payment,2246.42,Placeat mollitia excepturi unde consequuntur repudiandae repellat.
1175,19,2022-11-04,Deposit,4458.53,Ut vitae eum quidem excepturi dicta.
1176,19,2024-01-29,Deposit,7662.59,Ducimus animi necessitatibus ullam.
1177,19,2024-11-12,Withdrawal,665.44,Quaerat neque necessitatibus nisi.
1178,19,2023-11-21,Deposit,333.13,Explicabo deleniti magnam harum temporibus modi aliquid.
1179,19,2021-05-12,Withdrawal,853.72,Aut nemo inventore in eaque.
1180,19,2020-05-13,Deposit,9757.03,Libero amet dolore culpa iusto.
1181,19,2020-06-17,Deposit,445.11,Temporibus ea a ratione mollitia eligendi repudiandae.
1182,19,2020-11-27,Transfer,22127.82,Ipsa eaque eaque repudiandae debitis.
1183,19,2020-07-28,Withdrawal,3244.35,Iste magnam tempora assumenda necessitatibus ex modi.
1184,19,2021-06-09,Withdrawal,3949.22,Minus hic aspernatur tempora tenetur cumque commodi voluptatum.
1185,19,2021-03-29,Withdrawal,8447.61,Distinctio nam alias aliquid voluptates a quasi vero.
1186,19,2024-04-03,Withdrawal,6474.75,Eaque beatae deleniti iste accusantium unde.
1187,19,2022-03-03,Deposit,1771.97,Rem natus atque repudiandae.
1188,19,2023-12-30,Transfer,42632.88,Quam impedit corporis velit molestiae voluptatem.
1189,19,2023-07-14,Deposit,3655.53,Vel magnam fugit laudantium corporis consectetur et.
1190,19,2020-08-03,Deposit,1196.69,Itaque nobis aperiam nam ratione.
1191,19,2023-07-03,Payment,4728.47,Ea pariatur repellat nisi itaque dicta in.
1192,19,2023-10-08,Payment,3888.28,Sit ea voluptas accusantium.
1193,19,2024-07-07,Transfer,44692.84,Ex vel aperiam.
1194,19,2024-04-13,Payment,611.05,Ad dignissimos laborum.
1195,19,2021-07-06,Payment,2380.93,Molestiae tempora odio reprehenderit.
1196,19,2023-12-13,Withdrawal,5721.51,Tempore sunt suscipit eius sint aliquam vitae.
1197,19,2023-08-13,Payment,4260.1,Quod illum odio nisi.
1198,19,2020-06-11,Deposit,7058.6,Nisi pariatur accusantium odit facilis.
1199,19,2020-10-15,Transfer,12117.91,Pariatur quia quae doloribus consectetur ab eius sed.
1200,19,2021-02-09,Transfer,22844.0,Fugiat officiis inventore amet consequatur delectus voluptate.
1201,19,2021-05-19,Withdrawal,568.94,Non ratione quidem occaecati laboriosam perferendis occaecati.
1202,19,2024-02-16,Withdrawal,8034.14,Perspiciatis inventore reprehenderit quos esse commodi.
1203,19,2024-09-11,Transfer,45175.42,Nobis accusantium nisi alias.
1204,19,2020-08-19,Payment,2456.36,Maiores totam quas harum laudantium nulla fuga.
1205,20,2023-11-19,Deposit,4480.2,Consectetur reiciendis corrupti.
1206,20,2023-10-15,Withdrawal,6445.77,Provident fugit soluta autem sunt suscipit.
1207,20,2024-03-26,Deposit,7513.2,Quasi occaecati cum fuga.
1208,20,2024-11-08,Deposit,7467.19,Odio perspiciatis nulla ut.
1209,20,2023-12-19,Payment,2575.78,Voluptates architecto perferendis dignissimos fugiat reprehenderit dicta.
1210,20,2024-07-12,Transfer,30994.5,Tempore nobis ea aut alias quibusdam.
1211,20,2024-03-26,Withdrawal,5539.4,At maxime ea asperiores id aliquid possimus.
1212,20,2023-09-01,Transfer,22084.1,Aut tempora aliquam necessitatibus nesciunt.
1213,20,2024-01-24,Deposit,2108.95,Necessitatibus accusantium illo doloribus sapiente consequuntur.
1214,20,2024-03-12,Withdrawal,2721.55,Enim quidem molestias placeat.
1215,20,2024-10-30,Transfer,28029.19,Praesentium cumque nam debitis.
1216,20,2024-05-24,Withdrawal,3302.4,Et cum ab libero provident.
1217,20,2024-10-02,Transfer,1484.67,Aperiam soluta dolorem est.
1218,20,2023-10-08,Withdrawal,4643.6,Voluptatem occaecati et ea iure qui aliquid reiciendis.
1219,20,2023-09-24,Transfer,16552.91,Optio excepturi harum provident.
1220,20,2024-04-08,Deposit,2201.17,Possimus voluptatum ratione dolores vitae aliquam dolores.
1221,20,2024-07-30,Withdrawal,5170.17,Beatae ad doloribus quod autem.
1222,20,2024-10-17,Deposit,5675.13,Necessitatibus consectetur fuga iusto sapiente optio.
1223,20,2024-07-15,Withdrawal,8880.4,Pariatur quam harum eius officiis aliquid officiis.
1224,20,2024-09-26,Withdrawal,7132.6,Expedita quas consequuntur dignissimos.
1225,20,2023-12-10,Withdrawal,1268.69,Nam saepe ratione.
1226,20,2024-02-23,Payment,2296.85,Vero sunt doloremque ipsam ratione magnam doloremque.
1227,20,2024-08-24,Payment,2112.7,Vero hic nisi quisquam.
1228,20,2024-10-27,Transfer,42077.32,Ea ea aut natus.
1229,20,2024-08-06,Deposit,9926.31,Sed vero magni officia.
1230,20,2023-11-25,Withdrawal,490.13,Adipisci nesciunt vel repellat eveniet.
1231,20,2024-04-03,Withdrawal,4637.33,Porro sit neque in at quaerat reprehenderit.
1232,20,2023-10-11,Deposit,1858.18,Explicabo repellat ipsa dolorum aliquid a et laborum.
1233,20,2023-07-26,Payment,4811.83,Nihil quo iure ipsum distinctio vitae nam.
1234,20,2024-09-01,Transfer,23715.38,Repellendus qui accusantium ratione.
1235,20,2023-12-29,Payment,1110.08,Temporibus impedit blanditiis dicta.
1236,20,2024-09-23,Deposit,4960.21,Nesciunt aliquid quia non.
1237,20,2023-09-17,Transfer,7607.38,Modi nihil voluptatibus.
1238,20,2024-09-11,Payment,1224.83,Temporibus dicta laborum pariatur dolores.
1239,20,2024-10-03,Payment,2920.94,Ea maxime facilis ut sed commodi dolor sunt.
1240,20,2023-12-15,Transfer,18618.84,Quo adipisci tempora incidunt praesentium repellendus recusandae aspernatur.
1241,20,2024-11-13,Payment,4555.87,Necessitatibus impedit perferendis vel inventore vero quas.
1242,20,2024-01-03,Deposit,5545.92,Libero saepe doloremque enim soluta maiores.
1243,20,2024-05-29,Payment,4564.54,Recusandae aliquid dignissimos.
1244,20,2023-10-15,Withdrawal,1027.73,Nam molestias dignissimos incidunt porro.
1245,20,2023-09-01,Withdrawal,8275.94,Laudantium dolor sapiente odit harum totam.
1246,20,2024-10-10,Payment,4213.44,Mollitia hic rerum saepe aperiam.
1247,20,2024-03-15,Payment,3838.35,Esse corrupti quam necessitatibus occaecati iure nulla.
1248,20,2024-03-28,Withdrawal,7602.68,Non velit nulla deleniti.
1249,20,2023-08-11,Transfer,31079.0,Voluptas aspernatur itaque exercitationem facere.
1250,20,2023-12-06,Withdrawal,2056.78,Itaque vero incidunt aliquam unde libero architecto.
1251,20,2023-10-28,Payment,3421.43,Architecto tempore id.
1252,20,2023-09-08,Deposit,2958.17,Tenetur repellendus itaque quas distinctio incidunt.
1253,20,2024-02-03,Deposit,2722.09,Numquam molestias eius ullam rerum ullam voluptate.
1254,20,2024-05-29,Withdrawal,1414.96,Laboriosam nisi debitis ullam.
1255,20,2024-11-13,Withdrawal,7906.72,Ipsa optio qui vero iste dolore repellat.
1256,20,2024-09-16,Deposit,534.56,Excepturi corrupti architecto quo tempore labore excepturi.
1257,20,2024-10-15,Payment,1005.69,Laudantium et quas non velit corrupti.
1258,20,2024-01-18,Withdrawal,264.14,In nemo suscipit harum nihil dolorem qui.
1259,20,2024-09-28,Deposit,844.33,Recusandae eveniet reprehenderit.
1260,20,2024-09-10,Transfer,8057.89,Sequi ex praesentium aut.
1261,20,2024-06-08,Withdrawal,718.06,Vitae ad facilis dignissimos inventore quidem dolorem.
1262,20,2024-01-14,Payment,3119.66,Eveniet ex sunt eos quasi.
1263,20,2023-11-22,Deposit,4485.2,Veritatis praesentium deserunt consequatur eaque.
1264,20,2023-09-06,Transfer,6884.99,Quod occaecati nemo commodi harum suscipit.
1265,20,2024-10-03,Payment,1171.99,Nemo natus voluptatum eius voluptatum officia.
1266,20,2024-07-29,Transfer,14867.63,Nam officia voluptatibus labore modi.
1267,20,2023-09-26,Withdrawal,7577.34,Qui qui asperiores voluptates.
1268,20,2024-10-17,Transfer,41093.22,Et quasi consectetur eligendi aut eaque harum.
1269,20,2024-08-27,Deposit,590.36,Dolorum magnam libero quia a.
1270,20,2024-05-08,Deposit,8545.89,Magnam doloremque officia neque tenetur veritatis.
1271,20,2024-08-24,Withdrawal,8187.92,Architecto nihil aliquam ut ratione occaecati.
1272,20,2024-08-08,Deposit,1863.14,Sequi eos delectus tempora saepe dolores quibusdam voluptatibus.
1273,20,2024-03-31,Transfer,49629.63,Vero aliquam debitis voluptates.
1274,20,2024-01-23,Payment,3714.17,Vero aliquam cupiditate labore quisquam.
1275,20,2023-10-17,Deposit,4583.16,Reiciendis dicta iure reprehenderit dolore.
1276,20,2023-10-22,Withdrawal,8625.35,Consequuntur vero iusto a eius nesciunt dicta voluptatibus.
1277,20,2024-06-20,Withdrawal,7311.86,Illo beatae corrupti consectetur.
1278,20,2023-10-15,Transfer,39752.07,Tempora incidunt animi quidem in quas recusandae.
1279,20,2023-12-25,Payment,1734.57,Aliquid minus provident laudantium.
1280,20,2023-11-02,Payment,4794.3,Inventore maxime repellendus sit.
1281,20,2023-12-28,Transfer,25989.77,Reprehenderit laborum sint.
1282,20,2024-05-30,Deposit,1269.51,Molestiae id unde laborum beatae suscipit.
1283,20,2023-12-16,Payment,4483.63,Est molestiae qui asperiores.
1284,20,2024-11-18,Transfer,19736.23,Perspiciatis a quis porro.
1285,20,2024-03-17,Deposit,8504.93,Perspiciatis a hic nostrum pariatur facere.
1286,20,2023-11-10,Withdrawal,4194.6,Hic accusamus tenetur praesentium necessitatibus fuga.
1287,20,2023-08-22,Payment,2312.94,Minima optio corporis tempora numquam eum nisi.
1288,21,2024-07-10,Transfer,47470.02,Est voluptates consequuntur suscipit.
1289,21,2024-01-20,Payment,3087.94,Maiores itaque officiis possimus.
1290,21,2022-12-02,Payment,1332.9,Placeat voluptatum nam placeat maiores ea beatae.
1291,21,2023-08-15,Payment,4122.35,Veritatis nam quasi qui.
1292,21,2024-04-12,Transfer,24466.88,Odit explicabo nesciunt repellendus adipisci nostrum.
1293,21,2022-07-28,Payment,758.7,Quo sunt inventore nostrum nobis ullam earum.
1294,21,2023-01-17,Deposit,3782.15,Odit quae eveniet numquam.
1295,21,2022-11-30,Deposit,8683.33,Rem rerum maxime quod consectetur.
